trial,worker,game,opponent,C_PARAM,DEPTH_LIMIT,PB_WEIGHT,EARLY_GAME_TARGET_LENGTH,result,survival,final_length,optuna_score
36,1,18,Heuristic,1.4935,4,7.3848,25,win,0.3067,8,0.8085
36,1,19,RahulMCTS,1.4935,4,7.3848,25,win,0.0633,5,0.7345
39,4,0,Heuristic,1.2466,4,6.9576,22,win,0.4133,10,0.8495
39,4,1,Heuristic,1.2466,4,6.9576,22,win,0.3933,10,0.8465
39,4,2,RahulMCTS,1.2466,4,6.9576,22,win,0.05,4,0.72
39,4,3,RahulMCTS,1.2466,4,6.9576,22,win,0.0067,3,0.701
39,4,4,Heuristic,1.2466,4,6.9576,22,loss,0.3,14,0.1825
39,4,5,RahulMCTS,1.2466,4,6.9576,22,win,0.0333,3,0.705
39,4,6,Vanilla,1.2466,4,6.9576,22,loss,0.2,5,0.055
39,4,7,RahulMCTS,1.2466,4,6.9576,22,win,0.0067,3,0.701
39,4,8,RahulMCTS,1.2466,4,6.9576,22,win,0.03,4,0.717
39,4,9,Heuristic,1.2466,4,6.9576,22,win,0.4533,15,0.918
39,4,10,RahulMCTS,1.2466,4,6.9576,22,win,0.0067,3,0.701
39,4,11,Vanilla,1.2466,4,6.9576,22,win,0.21,8,0.794
39,4,12,RahulMCTS,1.2466,4,6.9576,22,win,0.07,4,0.723
39,4,13,Vanilla,1.2466,4,6.9576,22,win,0.3333,12,0.8625
39,4,14,Vanilla,1.2466,4,6.9576,22,win,0.25,8,0.8
39,4,15,RahulMCTS,1.2466,4,6.9576,22,win,0.0067,3,0.701
39,4,16,RahulMCTS,1.2466,4,6.9576,22,win,0.0067,3,0.701
39,4,17,RahulMCTS,1.2466,4,6.9576,22,win,0.0067,3,0.701
39,4,18,Vanilla,1.2466,4,6.9576,22,loss,0.18,5,0.052
39,4,19,RahulMCTS,1.2466,4,6.9576,22,win,0.0067,3,0.701
42,0,0,Vanilla,1.2639,4,6.7469,22,win,0.2567,9,0.8135
42,0,1,RahulMCTS,1.2639,4,6.7469,22,win,0.0333,3,0.705
42,0,2,RahulMCTS,1.2639,4,6.7469,22,win,0.0333,3,0.705
42,0,3,RahulMCTS,1.2639,4,6.7469,22,win,0.0333,3,0.705
42,0,4,RahulMCTS,1.2639,4,6.7469,22,win,0.03,4,0.717
42,0,5,Vanilla,1.2639,4,6.7469,22,win,0.1833,6,0.765
42,0,6,RahulMCTS,1.2639,4,6.7469,22,win,0.0633,4,0.722
42,0,7,Vanilla,1.2639,4,6.7469,22,loss,0.2833,5,0.0675
42,0,8,Heuristic,1.2639,4,6.7469,22,win,0.37,8,0.818
42,0,9,RahulMCTS,1.2639,4,6.7469,22,win,0.0067,3,0.701
42,0,10,RahulMCTS,1.2639,4,6.7469,22,win,0.0067,3,0.701
42,0,11,RahulMCTS,1.2639,4,6.7469,22,win,0.0067,3,0.701
42,0,12,Heuristic,1.2639,4,6.7469,22,loss,0.8933,17,0.284
42,0,13,Heuristic,1.2639,4,6.7469,22,loss,0.3767,10,0.144
42,0,14,Vanilla,1.2639,4,6.7469,22,win,0.4,11,0.86
42,0,15,RahulMCTS,1.2639,4,6.7469,22,win,0.04,5,0.731
42,0,16,Vanilla,1.2639,4,6.7469,22,win,0.5533,11,0.883
42,0,17,Vanilla,1.2639,4,6.7469,22,loss,0.22,7,0.083
42,0,18,Heuristic,1.2639,4,6.7469,22,win,0.3067,10,0.8335
42,0,19,RahulMCTS,1.2639,4,6.7469,22,win,0.0333,4,0.7175
41,5,0,Vanilla,1.1997,4,6.9474,9,loss,0.1667,5,0.05
41,5,1,Vanilla,1.1997,4,6.9474,9,win,0.5267,13,0.904
41,5,2,RahulMCTS,1.1997,4,6.9474,9,win,0.0333,3,0.705
41,5,3,Heuristic,1.1997,4,6.9474,9,win,0.2667,9,0.815
41,5,4,RahulMCTS,1.1997,4,6.9474,9,win,0.0333,4,0.7175
41,5,5,Heuristic,1.1997,4,6.9474,9,win,0.3133,11,0.847
41,5,6,Vanilla,1.1997,4,6.9474,9,loss,0.1633,6,0.062
41,5,7,RahulMCTS,1.1997,4,6.9474,9,loss,0.1933,6,0.0665
41,5,8,RahulMCTS,1.1997,4,6.9474,9,win,0.0367,3,0.7055
41,5,9,RahulMCTS,1.1997,4,6.9474,9,win,0.0067,3,0.701
41,5,10,Heuristic,1.1997,4,6.9474,9,win,0.2733,7,0.791
41,5,11,Vanilla,1.1997,4,6.9474,9,win,0.33,9,0.8245
41,5,12,Heuristic,1.1997,4,6.9474,9,loss,0.46,18,0.219
41,5,13,RahulMCTS,1.1997,4,6.9474,9,win,0.0067,3,0.701
41,5,14,RahulMCTS,1.1997,4,6.9474,9,win,0.0267,3,0.704
41,5,15,Vanilla,1.1997,4,6.9474,9,loss,0.8633,25,0.2795
41,5,16,Vanilla,1.1997,4,6.9474,9,loss,0.2967,7,0.0945
41,5,17,Heuristic,1.1997,4,6.9474,9,loss,0.1333,4,0.0325
41,5,18,Heuristic,1.1997,4,6.9474,9,win,0.2,7,0.78
41,5,19,Heuristic,1.1997,4,6.9474,9,win,0.2133,6,0.7695
43,2,0,RahulMCTS,1.2286,4,6.1865,16,win,0.03,4,0.717
43,2,1,Heuristic,1.2286,4,6.1865,16,loss,0.45,8,0.13
43,2,2,RahulMCTS,1.2286,4,6.1865,16,win,0.0333,4,0.7175
43,2,3,Heuristic,1.2286,4,6.1865,16,win,0.34,9,0.826
43,2,4,RahulMCTS,1.2286,4,6.1865,16,win,0.0333,4,0.7175
43,2,5,Vanilla,1.2286,4,6.1865,16,win,0.2067,7,0.781
43,2,6,Heuristic,1.2286,4,6.1865,16,loss,0.5267,17,0.229
43,2,7,RahulMCTS,1.2286,4,6.1865,16,win,0.03,4,0.717
43,2,8,RahulMCTS,1.2286,4,6.1865,16,win,0.0067,3,0.701
43,2,9,Heuristic,1.2286,4,6.1865,16,loss,0.6033,10,0.178
43,2,10,RahulMCTS,1.2286,4,6.1865,16,win,0.0333,3,0.705
43,2,11,Vanilla,1.2286,4,6.1865,16,loss,0.13,5,0.0445
43,2,12,Heuristic,1.2286,4,6.1865,16,win,0.3867,11,0.858
43,2,13,Vanilla,1.2286,4,6.1865,16,win,0.2533,8,0.8005
43,2,14,Heuristic,1.2286,4,6.1865,16,win,0.2133,7,0.782
43,2,15,Vanilla,1.2286,4,6.1865,16,win,0.17,6,0.763
43,2,16,Vanilla,1.2286,4,6.1865,16,win,0.32,9,0.823
43,2,17,Vanilla,1.2286,4,6.1865,16,win,0.5267,14,0.9165
43,2,18,RahulMCTS,1.2286,4,6.1865,16,win,0.0567,4,0.721
43,2,19,RahulMCTS,1.2286,4,6.1865,16,win,0.0067,3,0.701
44,6,0,Vanilla,1.1978,8,6.2686,22,loss,0.5133,15,0.227
44,6,1,Heuristic,1.1978,8,6.2686,22,loss,0.0733,3,0.011
44,6,2,Heuristic,1.1978,8,6.2686,22,win,0.1933,7,0.779
44,6,3,Vanilla,1.1978,8,6.2686,22,loss,0.06,4,0.0215
44,6,4,RahulMCTS,1.1978,8,6.2686,22,win,0.0433,4,0.719
44,6,5,Vanilla,1.1978,8,6.2686,22,win,0.3067,8,0.8085
44,6,6,Vanilla,1.1978,8,6.2686,22,win,0.49,11,0.8735
44,6,7,Vanilla,1.1978,8,6.2686,22,draw,0.4567,9,0.1435
44,6,8,Vanilla,1.1978,8,6.2686,22,loss,0.1667,4,0.0375
44,6,9,Heuristic,1.1978,8,6.2686,22,loss,0.41,10,0.149
44,6,10,RahulMCTS,1.1978,8,6.2686,22,win,0.0067,3,0.701
44,6,11,RahulMCTS,1.1978,8,6.2686,22,win,0.0067,3,0.701
44,6,12,RahulMCTS,1.1978,8,6.2686,22,win,0.0333,3,0.705
44,6,13,RahulMCTS,1.1978,8,6.2686,22,win,0.0333,4,0.7175
44,6,14,Vanilla,1.1978,8,6.2686,22,win,0.23,11,0.8345
44,6,15,Vanilla,1.1978,8,6.2686,22,loss,0.19,5,0.0535
44,6,16,RahulMCTS,1.1978,8,6.2686,22,win,0.06,6,0.7465
44,6,17,RahulMCTS,1.1978,8,6.2686,22,win,0.0333,3,0.705
44,6,18,Heuristic,1.1978,8,6.2686,22,loss,0.4233,5,0.0885
44,6,19,Vanilla,1.1978,8,6.2686,22,win,0.56,15,0.934
40,3,0,Vanilla,1.2326,4,7.0549,25,win,0.2933,9,0.819
40,3,1,RahulMCTS,1.2326,4,7.0549,25,win,0.04,4,0.7185
40,3,2,Vanilla,1.2326,4,7.0549,25,loss,0.4833,7,0.1225
40,3,3,Heuristic,1.2326,4,7.0549,25,loss,0.1733,4,0.0385
40,3,4,Heuristic,1.2326,4,7.0549,25,win,0.2667,9,0.815
40,3,5,Vanilla,1.2326,4,7.0549,25,win,0.11,5,0.7415
40,3,6,Vanilla,1.2326,4,7.0549,25,win,0.18,8,0.7895
40,3,7,Heuristic,1.2326,4,7.0549,25,win,0.56,15,0.934
40,3,8,Heuristic,1.2326,4,7.0549,25,win,0.46,13,0.894
40,3,9,Vanilla,1.2326,4,7.0549,25,win,0.3767,9,0.8315
40,3,10,Heuristic,1.2326,4,7.0549,25,loss,0.4733,9,0.146
40,3,11,RahulMCTS,1.2326,4,7.0549,25,win,0.0333,3,0.705
40,3,12,Heuristic,1.2326,4,7.0549,25,win,0.5933,17,0.939
40,3,13,Vanilla,1.2326,4,7.0549,25,loss,0.4833,9,0.1475
40,3,14,Vanilla,1.2326,4,7.0549,25,win,0.3733,12,0.8685
40,3,15,RahulMCTS,1.2326,4,7.0549,25,win,0.0567,5,0.7335
40,3,16,Heuristic,1.2326,4,7.0549,25,loss,0.54,14,0.2185
40,3,17,Heuristic,1.2326,4,7.0549,25,loss,0.3867,8,0.1205
40,3,18,Heuristic,1.2326,4,7.0549,25,loss,0.31,9,0.1215
40,3,19,Vanilla,1.2326,4,7.0549,25,loss,0.1133,5,0.042
46,1,0,Heuristic,1.2202,8,9.7331,9,win,0.1933,8,0.7915
46,1,1,Heuristic,1.2202,8,9.7331,9,loss,0.18,5,0.052
46,1,2,Vanilla,1.2202,8,9.7331,9,win,0.4767,12,0.884
46,1,3,RahulMCTS,1.2202,8,9.7331,9,win,0.0333,3,0.705
46,1,4,Heuristic,1.2202,8,9.7331,9,win,0.5867,24,0.938
46,1,5,RahulMCTS,1.2202,8,9.7331,9,win,0.0233,3,0.7035
46,1,6,Vanilla,1.2202,8,9.7331,9,win,0.2967,8,0.807
46,1,7,RahulMCTS,1.2202,8,9.7331,9,win,0.0067,3,0.701
46,1,8,Vanilla,1.2202,8,9.7331,9,loss,0.34,6,0.0885
46,1,9,Vanilla,1.2202,8,9.7331,9,loss,0.08,4,0.0245
46,1,10,Heuristic,1.2202,8,9.7331,9,loss,0.2533,9,0.113
46,1,11,Heuristic,1.2202,8,9.7331,9,loss,0.1067,3,0.016
46,1,12,Heuristic,1.2202,8,9.7331,9,loss,0.14,4,0.0335
46,1,13,Heuristic,1.2202,8,9.7331,9,win,0.47,14,0.908
46,1,14,RahulMCTS,1.2202,8,9.7331,9,win,0.0467,5,0.732
46,1,15,RahulMCTS,1.2202,8,9.7331,9,win,0.03,3,0.7045
46,1,16,Vanilla,1.2202,8,9.7331,9,win,0.4533,9,0.843
46,1,17,RahulMCTS,1.2202,8,9.7331,9,win,0.0067,3,0.701
46,1,18,RahulMCTS,1.2202,8,9.7331,9,win,0.0367,3,0.7055
46,1,19,RahulMCTS,1.2202,8,9.7331,9,win,0.0067,3,0.701
45,7,0,Vanilla,1.2526,8,6.2087,9,win,0.3133,7,0.797
45,7,1,RahulMCTS,1.2526,8,6.2087,9,win,0.05,4,0.72
45,7,2,Vanilla,1.2526,8,6.2087,9,loss,0.9833,13,0.2725
45,7,3,Vanilla,1.2526,8,6.2087,9,loss,0.2733,6,0.0785
45,7,4,RahulMCTS,1.2526,8,6.2087,9,win,0.0333,4,0.7175
45,7,5,Heuristic,1.2526,8,6.2087,9,loss,0.36,8,0.1165
45,7,6,RahulMCTS,1.2526,8,6.2087,9,win,0.0333,3,0.705
45,7,7,Vanilla,1.2526,8,6.2087,9,draw,0.1933,8,0.0915
45,7,8,RahulMCTS,1.2526,8,6.2087,9,win,0.0233,3,0.7035
45,7,9,RahulMCTS,1.2526,8,6.2087,9,win,0.0067,3,0.701
45,7,10,Vanilla,1.2526,8,6.2087,9,loss,0.06,4,0.0215
45,7,11,Heuristic,1.2526,8,6.2087,9,loss,0.58,18,0.237
45,7,12,Heuristic,1.2526,8,6.2087,9,loss,0.41,11,0.1615
45,7,13,Heuristic,1.2526,8,6.2087,9,win,0.32,9,0.823
45,7,14,Vanilla,1.2526,8,6.2087,9,win,0.3433,12,0.864
45,7,15,Heuristic,1.2526,8,6.2087,9,loss,0.0733,4,0.0235
45,7,16,Heuristic,1.2526,8,6.2087,9,loss,0.06,3,0.009
45,7,17,Heuristic,1.2526,8,6.2087,9,loss,0.5267,12,0.1915
45,7,18,Heuristic,1.2526,8,6.2087,9,loss,0.06,3,0.009
45,7,19,RahulMCTS,1.2526,8,6.2087,9,win,0.0333,3,0.705
47,4,0,Heuristic,0.9948,7,2.7915,9,win,0.6567,18,0.9485
47,4,1,RahulMCTS,0.9948,7,2.7915,9,win,0.0167,3,0.7025
47,4,2,Heuristic,0.9948,7,2.7915,9,win,0.46,12,0.8815
47,4,3,Vanilla,0.9948,7,2.7915,9,loss,0.6867,14,0.2405
47,4,4,Vanilla,0.9948,7,2.7915,9,win,0.6133,12,0.9045
47,4,5,RahulMCTS,0.9948,7,2.7915,9,win,0.0433,4,0.719
47,4,6,RahulMCTS,0.9948,7,2.7915,9,win,0.0533,5,0.733
47,4,7,Heuristic,0.9948,7,2.7915,9,win,0.2467,6,0.7745
47,4,8,RahulMCTS,0.9948,7,2.7915,9,win,0.0067,3,0.701
47,4,9,Vanilla,0.9948,7,2.7915,9,win,0.4,11,0.86
47,4,10,RahulMCTS,0.9948,7,2.7915,9,win,0.02,3,0.703
47,4,11,Heuristic,0.9948,7,2.7915,9,win,0.4667,10,0.8575
47,4,12,Vanilla,0.9948,7,2.7915,9,win,0.0767,5,0.7365
47,4,13,Heuristic,0.9948,7,2.7915,9,loss,0.08,3,0.012
47,4,14,RahulMCTS,0.9948,7,2.7915,9,win,0.0067,3,0.701
47,4,15,Vanilla,0.9948,7,2.7915,9,win,0.4667,14,0.9075
47,4,16,Heuristic,0.9948,7,2.7915,9,win,0.2733,9,0.816
47,4,17,RahulMCTS,0.9948,7,2.7915,9,win,0.01,3,0.7015
47,4,18,RahulMCTS,0.9948,7,2.7915,9,win,0.0067,3,0.701
47,4,19,Heuristic,0.9948,7,2.7915,9,win,0.4133,13,0.887
50,2,0,Heuristic,1.7655,8,8.8922,23,loss,0.4167,8,0.125
50,2,1,Heuristic,1.7655,8,8.8922,23,win,0.2133,9,0.807
50,2,2,RahulMCTS,1.7655,8,8.8922,23,win,0.05,4,0.72
50,2,3,RahulMCTS,1.7655,8,8.8922,23,win,0.0133,3,0.702
50,2,4,Vanilla,1.7655,8,8.8922,23,win,0.2367,8,0.798
50,2,5,Vanilla,1.7655,8,8.8922,23,win,0.1533,8,0.7855
50,2,6,Vanilla,1.7655,8,8.8922,23,win,0.46,9,0.844
50,2,7,RahulMCTS,1.7655,8,8.8922,23,win,0.0333,3,0.705
50,2,8,Heuristic,1.7655,8,8.8922,23,win,0.38,13,0.882
50,2,9,Vanilla,1.7655,8,8.8922,23,win,0.6433,14,0.934
50,2,10,Heuristic,1.7655,8,8.8922,23,loss,0.4167,10,0.15
50,2,11,RahulMCTS,1.7655,8,8.8922,23,win,0.0067,3,0.701
50,2,12,Heuristic,1.7655,8,8.8922,23,win,0.2733,8,0.8035
50,2,13,Vanilla,1.7655,8,8.8922,23,win,0.2867,9,0.818
50,2,14,RahulMCTS,1.7655,8,8.8922,23,win,0.0333,5,0.73
50,2,15,Heuristic,1.7655,8,8.8922,23,win,0.4333,11,0.865
50,2,16,Heuristic,1.7655,8,8.8922,23,loss,0.0533,3,0.008
50,2,17,RahulMCTS,1.7655,8,8.8922,23,win,0.0067,3,0.701
50,2,18,RahulMCTS,1.7655,8,8.8922,23,win,0.05,4,0.72
50,2,19,RahulMCTS,1.7655,8,8.8922,23,win,0.0067,3,0.701
49,5,0,RahulMCTS,1.6438,7,9.4638,16,win,0.0233,3,0.7035
49,5,1,Vanilla,1.6438,7,9.4638,16,win,0.26,8,0.8015
49,5,2,Vanilla,1.6438,7,9.4638,16,win,0.3667,11,0.855
49,5,3,Vanilla,1.6438,7,9.4638,16,win,0.2733,10,0.8285
49,5,4,Heuristic,1.6438,7,9.4638,16,loss,0.3267,12,0.1615
49,5,5,Vanilla,1.6438,7,9.4638,16,win,0.3067,12,0.8585
49,5,6,Vanilla,1.6438,7,9.4638,16,win,0.7333,19,0.96
49,5,7,Heuristic,1.6438,7,9.4638,16,win,0.3067,9,0.821
49,5,8,Heuristic,1.6438,7,9.4638,16,win,0.24,7,0.786
49,5,9,RahulMCTS,1.6438,7,9.4638,16,win,0.0333,4,0.7175
49,5,10,Heuristic,1.6438,7,9.4638,16,loss,0.3033,5,0.0705
49,5,11,RahulMCTS,1.6438,7,9.4638,16,win,0.0067,3,0.701
49,5,12,Heuristic,1.6438,7,9.4638,16,win,0.3467,6,0.7895
49,5,13,RahulMCTS,1.6438,7,9.4638,16,win,0.0333,3,0.705
49,5,14,RahulMCTS,1.6438,7,9.4638,16,win,0.0067,3,0.701
49,5,15,Heuristic,1.6438,7,9.4638,16,draw,0.33,6,0.087
49,5,16,RahulMCTS,1.6438,7,9.4638,16,win,0.0333,3,0.705
49,5,17,Heuristic,1.6438,7,9.4638,16,win,0.5133,14,0.9145
49,5,18,RahulMCTS,1.6438,7,9.4638,16,win,0.0333,4,0.7175
49,5,19,Heuristic,1.6438,7,9.4638,16,loss,0.06,4,0.0215
51,6,0,Vanilla,1.6409,7,9.4351,24,win,0.21,7,0.7815
51,6,1,Vanilla,1.6409,7,9.4351,24,win,0.67,9,0.8755
51,6,2,Heuristic,1.6409,7,9.4351,24,loss,0.0533,3,0.008
51,6,3,Heuristic,1.6409,7,9.4351,24,win,0.22,7,0.783
51,6,4,Heuristic,1.6409,7,9.4351,24,loss,0.3133,13,0.172
51,6,5,RahulMCTS,1.6409,7,9.4351,24,win,0.0067,4,0.7135
51,6,6,Vanilla,1.6409,7,9.4351,24,win,0.46,11,0.869
51,6,7,Vanilla,1.6409,7,9.4351,24,loss,0.43,7,0.1145
51,6,8,Vanilla,1.6409,7,9.4351,24,loss,0.7933,18,0.269
51,6,9,RahulMCTS,1.6409,7,9.4351,24,win,0.0267,3,0.704
51,6,10,Heuristic,1.6409,7,9.4351,24,loss,0.2967,9,0.1195
51,6,11,Heuristic,1.6409,7,9.4351,24,win,0.3267,9,0.824
51,6,12,RahulMCTS,1.6409,7,9.4351,24,win,0.0333,3,0.705
51,6,13,Vanilla,1.6409,7,9.4351,24,loss,0.21,6,0.069
51,6,14,Vanilla,1.6409,7,9.4351,24,win,0.2033,6,0.768
51,6,15,Heuristic,1.6409,7,9.4351,24,win,0.4867,12,0.8855
51,6,16,Heuristic,1.6409,7,9.4351,24,win,0.32,10,0.8355
51,6,17,Vanilla,1.6409,7,9.4351,24,win,0.2667,8,0.8025
51,6,18,Heuristic,1.6409,7,9.4351,24,loss,0.0933,3,0.014
51,6,19,RahulMCTS,1.6409,7,9.4351,24,win,0.0067,3,0.701
48,0,0,Heuristic,1.6821,7,9.5291,23,win,0.61,26,0.9415
48,0,1,Vanilla,1.6821,7,9.5291,23,win,0.6033,14,0.928
48,0,2,Heuristic,1.6821,7,9.5291,23,win,0.5133,12,0.8895
48,0,3,Vanilla,1.6821,7,9.5291,23,win,0.3433,7,0.8015
48,0,4,Vanilla,1.6821,7,9.5291,23,win,0.37,9,0.8305
48,0,5,Vanilla,1.6821,7,9.5291,23,loss,0.26,7,0.089
48,0,6,Heuristic,1.6821,7,9.5291,23,win,0.44,13,0.891
48,0,7,Vanilla,1.6821,7,9.5291,23,loss,0.17,5,0.0505
48,0,8,RahulMCTS,1.6821,7,9.5291,23,win,0.0067,4,0.7135
48,0,9,Heuristic,1.6821,7,9.5291,23,win,0.4367,13,0.8905
48,0,10,Heuristic,1.6821,7,9.5291,23,win,0.4867,13,0.898
48,0,11,Vanilla,1.6821,7,9.5291,23,win,0.5233,13,0.9035
48,0,12,Vanilla,1.6821,7,9.5291,23,loss,0.4567,8,0.131
48,0,13,RahulMCTS,1.6821,7,9.5291,23,win,0.0333,4,0.7175
48,0,14,Vanilla,1.6821,7,9.5291,23,win,0.3733,12,0.8685
48,0,15,RahulMCTS,1.6821,7,9.5291,23,win,0.0067,3,0.701
48,0,16,Vanilla,1.6821,7,9.5291,23,win,0.2333,8,0.7975
48,0,17,RahulMCTS,1.6821,7,9.5291,23,win,0.0333,3,0.705
48,0,18,Vanilla,1.6821,7,9.5291,23,win,0.34,8,0.8135
48,0,19,Heuristic,1.6821,7,9.5291,23,win,0.34,10,0.8385
53,1,0,Heuristic,1.6493,12,8.8875,23,loss,0.1967,3,0.0295
53,1,1,Vanilla,1.6493,12,8.8875,23,win,0.44,11,0.866
53,1,2,Vanilla,1.6493,12,8.8875,23,win,0.4033,11,0.8605
53,1,3,Vanilla,1.6493,12,8.8875,23,loss,0.12,6,0.0555
53,1,4,Vanilla,1.6493,12,8.8875,23,win,0.58,13,0.912
53,1,5,Vanilla,1.6493,12,8.8875,23,win,0.2367,9,0.8105
53,1,6,Heuristic,1.6493,12,8.8875,23,loss,0.4567,11,0.1685
53,1,7,Vanilla,1.6493,12,8.8875,23,win,0.1067,5,0.741
53,1,8,RahulMCTS,1.6493,12,8.8875,23,win,0.0067,3,0.701
53,1,9,RahulMCTS,1.6493,12,8.8875,23,win,0.2567,6,0.776
53,1,10,Heuristic,1.6493,12,8.8875,23,loss,0.6067,13,0.216
53,1,11,RahulMCTS,1.6493,12,8.8875,23,win,0.0567,4,0.721
53,1,12,RahulMCTS,1.6493,12,8.8875,23,win,0.0067,3,0.701
53,1,13,Vanilla,1.6493,12,8.8875,23,loss,0.2967,9,0.1195
53,1,14,RahulMCTS,1.6493,12,8.8875,23,win,0.0333,4,0.7175
53,1,15,Vanilla,1.6493,12,8.8875,23,win,0.3333,7,0.8
53,1,16,Vanilla,1.6493,12,8.8875,23,win,0.28,5,0.767
53,1,17,Heuristic,1.6493,12,8.8875,23,loss,0.3667,14,0.1925
53,1,18,Heuristic,1.6493,12,8.8875,23,win,0.3233,7,0.7985
53,1,19,RahulMCTS,1.6493,12,8.8875,23,win,0.0333,3,0.705
52,3,0,RahulMCTS,1.633,8,9.3348,16,win,0.0333,4,0.7175
52,3,1,Vanilla,1.633,8,9.3348,16,win,0.2933,8,0.8065
52,3,2,Heuristic,1.633,8,9.3348,16,loss,0.06,4,0.0215
52,3,3,Vanilla,1.633,8,9.3348,16,win,0.31,7,0.7965
52,3,4,Heuristic,1.633,8,9.3348,16,loss,0.0533,3,0.008
52,3,5,Heuristic,1.633,8,9.3348,16,win,0.2067,8,0.7935
52,3,6,Heuristic,1.633,8,9.3348,16,loss,0.3967,5,0.0845
52,3,7,RahulMCTS,1.633,8,9.3348,16,win,0.0167,3,0.7025
52,3,8,Heuristic,1.633,8,9.3348,16,loss,0.5067,18,0.226
52,3,9,Heuristic,1.633,8,9.3348,16,win,0.35,9,0.8275
52,3,10,Vanilla,1.633,8,9.3348,16,loss,0.4367,7,0.1155
52,3,11,Vanilla,1.633,8,9.3348,16,loss,0.0733,3,0.011
52,3,12,Heuristic,1.633,8,9.3348,16,loss,0.6667,22,0.25
52,3,13,RahulMCTS,1.633,8,9.3348,16,win,0.0333,3,0.705
52,3,14,Vanilla,1.633,8,9.3348,16,loss,1.0033,18,0.3005
52,3,15,Vanilla,1.633,8,9.3348,16,win,0.53,9,0.8545
52,3,16,RahulMCTS,1.633,8,9.3348,16,win,0.0333,3,0.705
52,3,17,Vanilla,1.633,8,9.3348,16,win,0.2,7,0.78
52,3,18,Vanilla,1.633,8,9.3348,16,win,0.3367,8,0.813
52,3,19,RahulMCTS,1.633,8,9.3348,16,win,0.0533,5,0.733
54,7,0,Vanilla,1.7307,7,2.7497,23,win,0.4733,12,0.8835
54,7,1,Heuristic,1.7307,7,2.7497,23,win,0.42,12,0.8755
54,7,2,Heuristic,1.7307,7,2.7497,23,loss,0.06,3,0.009
54,7,3,Vanilla,1.7307,7,2.7497,23,win,0.6233,10,0.881
54,7,4,Heuristic,1.7307,7,2.7497,23,win,0.58,19,0.937
54,7,5,Heuristic,1.7307,7,2.7497,23,win,0.42,9,0.838
54,7,6,Vanilla,1.7307,7,2.7497,23,win,0.34,10,0.8385
54,7,7,Vanilla,1.7307,7,2.7497,23,win,0.4233,8,0.826
54,7,8,Heuristic,1.7307,7,2.7497,23,loss,0.3467,7,0.102
54,7,9,Vanilla,1.7307,7,2.7497,23,win,0.2267,7,0.784
54,7,10,Heuristic,1.7307,7,2.7497,23,win,0.6167,14,0.93
54,7,11,RahulMCTS,1.7307,7,2.7497,23,win,0.0067,3,0.701
54,7,12,Heuristic,1.7307,7,2.7497,23,win,0.2933,6,0.7815
54,7,13,Vanilla,1.7307,7,2.7497,23,loss,0.06,4,0.0215
54,7,14,RahulMCTS,1.7307,7,2.7497,23,win,0.0333,4,0.7175
54,7,15,RahulMCTS,1.7307,7,2.7497,23,win,0.0633,4,0.722
54,7,16,Heuristic,1.7307,7,2.7497,23,win,0.54,22,0.931
54,7,17,RahulMCTS,1.7307,7,2.7497,23,win,0.0333,3,0.705
54,7,18,Vanilla,1.7307,7,2.7497,23,win,0.51,10,0.864
54,7,19,RahulMCTS,1.7307,7,2.7497,23,win,0.0067,3,0.701
55,2,0,Heuristic,0.8721,7,3.0897,5,loss,0.0933,4,0.0265
55,2,1,RahulMCTS,0.8721,7,3.0897,5,win,0.0567,4,0.721
55,2,2,Vanilla,0.8721,7,3.0897,5,loss,0.0867,4,0.0255
55,2,3,Vanilla,0.8721,7,3.0897,5,loss,0.41,6,0.099
55,2,4,Heuristic,0.8721,7,3.0897,5,loss,0.2967,8,0.107
55,2,5,Vanilla,0.8721,7,3.0897,5,win,0.3,7,0.795
55,2,6,Heuristic,0.8721,7,3.0897,5,win,0.2933,11,0.844
55,2,7,RahulMCTS,0.8721,7,3.0897,5,win,0.0533,4,0.7205
55,2,8,RahulMCTS,0.8721,7,3.0897,5,win,0.0767,4,0.724
55,2,9,RahulMCTS,0.8721,7,3.0897,5,win,0.0333,3,0.705
55,2,10,Vanilla,0.8721,7,3.0897,5,loss,0.1433,4,0.034
55,2,11,RahulMCTS,0.8721,7,3.0897,5,win,0.0333,3,0.705
55,2,12,Heuristic,0.8721,7,3.0897,5,win,0.9867,31,0.998
55,2,13,Vanilla,0.8721,7,3.0897,5,loss,0.28,7,0.092
55,2,14,RahulMCTS,0.8721,7,3.0897,5,win,0.0333,4,0.7175
55,2,15,Heuristic,0.8721,7,3.0897,5,win,0.2,7,0.78
55,2,16,Vanilla,0.8721,7,3.0897,5,loss,0.53,15,0.2295
55,2,17,RahulMCTS,0.8721,7,3.0897,5,win,0.0333,4,0.7175
55,2,18,Vanilla,0.8721,7,3.0897,5,win,0.3133,10,0.8345
55,2,19,RahulMCTS,0.8721,7,3.0897,5,win,0.0567,3,0.7085
56,0,0,Heuristic,1.0857,12,2.8092,5,win,0.7633,14,0.952
56,0,1,Vanilla,1.0857,12,2.8092,5,win,0.45,9,0.8425
56,0,2,Vanilla,1.0857,12,2.8092,5,loss,0.0667,4,0.0225
56,0,3,RahulMCTS,1.0857,12,2.8092,5,win,0.0067,3,0.701
56,0,4,RahulMCTS,1.0857,12,2.8092,5,win,0.0067,3,0.701
56,0,5,Vanilla,1.0857,12,2.8092,5,win,0.4267,11,0.864
