trial,worker,game,opponent,C_PARAM,DEPTH_LIMIT,PB_WEIGHT,RAVE_K,PHASE_LATE_TURN,PHASE_LATE_LENGTH,FOOD_WEIGHT_EARLY,SPACE_WEIGHT_LATE,CENTER_WEIGHT_LATE,CORNER_WEIGHT_LATE,KILL_WEIGHT_LATE,result,survival,final_length,optuna_score
27,5,2,Heuristic,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.1067,4,0.0285
27,5,3,Heuristic,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.53,8,0.142
27,5,4,MCTS3,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.29,7,0.0935
27,5,5,MCTS3,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.2433,8,0.799
27,5,6,Vanilla,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.1467,5,0.047
27,5,7,Heuristic,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.37,11,0.8555
27,5,8,MCTS3,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.3467,9,0.827
27,5,9,MCTS3,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.48,12,0.8845
27,5,10,MCTS3,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.3167,8,0.11
27,5,11,Heuristic,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.38,8,0.8195
27,5,12,Vanilla,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.3833,6,0.795
27,5,13,Vanilla,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.2367,4,0.748
27,5,14,MCTS3,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.7167,11,0.9075
27,5,15,Vanilla,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.31,7,0.0965
27,5,16,Vanilla,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.2033,8,0.093
27,5,17,Vanilla,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.1,4,0.0275
27,5,18,Vanilla,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,win,0.0833,6,0.75
27,5,19,MCTS3,2.3578,20,13.1691,744.2,60,13,4.4304,1.1366,2.6332,0.4963,4.2545,loss,0.7633,13,0.2395
31,7,0,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.22,7,0.783
31,7,1,MCTS3,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.0767,4,0.724
31,7,2,MCTS3,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.32,9,0.823
31,7,3,Vanilla,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.2333,8,0.7975
31,7,4,Vanilla,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.4433,9,0.1415
31,7,5,MCTS3,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.5233,13,0.2035
31,7,6,Vanilla,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.0833,6,0.75
31,7,7,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.21,8,0.094
31,7,8,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.2767,5,0.0665
31,7,9,Vanilla,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.2433,8,0.799
31,7,10,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.1833,5,0.0525
31,7,11,Vanilla,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.5333,12,0.1925
31,7,12,MCTS3,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.3267,10,0.1365
31,7,13,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.2933,7,0.794
31,7,14,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.1133,4,0.0295
31,7,15,Vanilla,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.2167,6,0.77
31,7,16,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.5567,14,0.221
31,7,17,MCTS3,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.1033,5,0.0405
31,7,18,MCTS3,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,win,0.3733,11,0.856
31,7,19,Heuristic,2.3625,10,9.0972,53.8,61,13,4.2288,3.5613,1.6553,4.7347,6.0174,loss,0.11,4,0.029
33,3,0,MCTS3,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.37,7,0.1055
33,3,1,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.4233,9,0.1385
33,3,2,MCTS3,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.7433,15,0.2615
33,3,3,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,win,0.5833,15,0.9375
33,3,4,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.2267,8,0.0965
33,3,5,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,win,0.2333,6,0.7725
33,3,6,MCTS3,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.6433,14,0.234
33,3,7,MCTS3,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,win,0.2733,7,0.791
33,3,8,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.1733,6,0.0635
33,3,9,MCTS3,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.19,4,0.041
33,3,10,Vanilla,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,win,0.14,4,0.7335
33,3,11,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.0867,4,0.0255
33,3,12,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.08,4,0.0245
33,3,13,Vanilla,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.4433,6,0.104
33,3,14,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.08,6,0.0495
33,3,15,MCTS3,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,win,0.35,9,0.8275
33,3,16,MCTS3,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,win,0.7967,22,0.9695
33,3,17,Vanilla,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,win,0.28,7,0.792
33,3,18,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.06,5,0.034
33,3,19,Heuristic,2.4215,20,5.7136,787.0,37,12,4.1113,1.9306,3.3284,1.0928,2.6129,loss,0.08,4,0.0245
40,7,0,Heuristic,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.3567,8,0.116
40,7,1,MCTS3,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.3333,12,0.1625
40,7,2,Heuristic,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.3767,9,0.1315
40,7,3,Heuristic,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.3467,8,0.1145
40,7,4,MCTS3,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.2133,7,0.082
40,7,5,Vanilla,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,win,0.39,13,0.8835
40,7,6,Vanilla,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.1467,5,0.047
40,7,7,MCTS3,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.51,11,0.1765
40,7,8,MCTS3,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,win,0.2733,8,0.8035
40,7,9,Vanilla,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.3267,8,0.1115
40,7,10,Vanilla,2.5871,18,13.4961,734.2,39,15,5.1272,1.7858,2.6275,1.335,0.8894,loss,0.0567,4,0.021
39,5,0,Heuristic,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.6267,12,0.2065
39,5,1,Heuristic,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.1167,4,0.03
39,5,2,Vanilla,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.0667,3,0.01
39,5,3,Heuristic,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.3033,6,0.083
39,5,4,Vanilla,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.2267,7,0.084
39,5,5,MCTS3,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,win,0.5133,12,0.8895
39,5,6,Heuristic,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.1067,5,0.041
39,5,7,MCTS3,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,win,0.42,11,0.863
39,5,8,Vanilla,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.1633,5,0.0495
39,5,9,Heuristic,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.2,6,0.0675
39,5,10,Vanilla,2.1925,18,14.008,726.1,40,16,5.9649,1.814,2.4817,1.1635,0.6306,loss,0.8167,19,0.2725
37,1,0,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.3867,11,0.858
37,1,1,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.07,4,0.723
37,1,2,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,loss,0.1033,5,0.0405
37,1,3,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,loss,0.0533,4,0.0205
37,1,4,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.3533,11,0.853
37,1,5,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.0933,7,0.764
37,1,6,MCTS3,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.3667,9,0.83
37,1,7,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.22,6,0.7705
37,1,8,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,loss,0.0933,5,0.039
37,1,9,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,loss,0.21,7,0.0815
37,1,10,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,loss,0.12,6,0.0555
37,1,11,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.0733,5,0.736
37,1,12,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,loss,0.7667,11,0.215
37,1,13,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.3067,10,0.8335
37,1,14,Vanilla,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.1233,6,0.756
37,1,15,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.1933,7,0.779
37,1,16,MCTS3,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.3233,10,0.836
37,1,17,MCTS3,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.1967,7,0.7795
37,1,18,Heuristic,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,win,0.13,6,0.757
37,1,19,MCTS3,2.2264,18,14.1831,768.7,39,15,6.0261,2.0204,2.7589,1.0208,2.4391,loss,0.67,21,0.2505
36,6,0,MCTS3,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.25,6,0.775
36,6,1,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.3067,9,0.821
36,6,2,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,loss,0.2833,7,0.0925
36,6,3,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,loss,0.12,5,0.043
36,6,4,MCTS3,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.1867,7,0.778
36,6,5,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,loss,0.3633,8,0.117
36,6,6,Vanilla,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.5267,7,0.829
36,6,7,MCTS3,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.3467,7,0.802
36,6,8,Vanilla,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.19,5,0.7535
36,6,9,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.3133,7,0.797
36,6,10,MCTS3,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.2333,7,0.785
36,6,11,Vanilla,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.0667,5,0.735
36,6,12,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.3667,11,0.855
36,6,13,Vanilla,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.2,7,0.78
36,6,14,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,loss,0.5,9,0.15
36,6,15,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,loss,0.2233,6,0.071
36,6,16,MCTS3,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.2933,9,0.819
36,6,17,Vanilla,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,loss,0.3167,8,0.11
36,6,18,Heuristic,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,win,0.2,6,0.7675
36,6,19,MCTS3,2.2014,20,13.1137,738.5,39,12,6.0077,0.9805,3.1857,0.7807,2.5864,loss,0.5233,14,0.216
34,4,0,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.1567,6,0.761
34,4,1,Vanilla,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,draw,0.1367,7,0.0705
34,4,2,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.4733,7,0.121
34,4,3,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.3667,14,0.8925
34,4,4,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.3367,8,0.113
34,4,5,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.2233,7,0.0835
34,4,6,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.27,7,0.7905
34,4,7,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.4267,10,0.8515
34,4,8,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,draw,0.1567,7,0.0735
34,4,9,Vanilla,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.18,4,0.0395
34,4,10,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.38,9,0.832
34,4,11,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.24,9,0.111
34,4,12,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.5333,14,0.9175
34,4,13,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.3367,8,0.113
34,4,14,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.5867,14,0.9255
34,4,15,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.5233,11,0.1785
34,4,16,MCTS3,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,win,0.17,6,0.763
34,4,17,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.4867,14,0.2105
34,4,18,Heuristic,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.1,5,0.04
34,4,19,Vanilla,2.4438,20,4.543,738.8,39,12,6.0333,2.005,3.3561,0.9106,0.8538,loss,0.2733,8,0.1035
35,2,0,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.1033,5,0.7405
35,2,1,Heuristic,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.48,12,0.8845
35,2,2,Heuristic,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.44,14,0.9035
35,2,3,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.2567,8,0.801
35,2,4,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.2367,5,0.0605
35,2,5,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.54,13,0.206
35,2,6,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.5167,10,0.165
35,2,7,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.61,10,0.879
35,2,8,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.36,6,0.0915
35,2,9,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,draw,0.2567,8,0.101
35,2,10,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.41,9,0.1365
35,2,11,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.1133,6,0.0545
35,2,12,Heuristic,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.3267,9,0.824
35,2,13,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.21,6,0.769
35,2,14,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.5733,9,0.161
35,2,15,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.1133,6,0.0545
35,2,16,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.25,8,0.8
35,2,17,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.1267,6,0.7565
35,2,18,Vanilla,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,loss,0.1433,5,0.0465
35,2,19,MCTS3,2.2466,20,13.8276,734.9,39,12,6.2353,1.9605,3.3269,0.8935,2.5077,win,0.2967,10,0.832
41,3,0,Vanilla,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.3233,5,0.0735
41,3,1,Vanilla,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.2767,6,0.079
41,3,2,MCTS3,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.6633,8,0.162
41,3,3,Heuristic,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.27,9,0.1155
41,3,4,Heuristic,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.2767,5,0.0665
41,3,5,Heuristic,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.28,8,0.1045
41,3,6,Heuristic,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,win,0.1067,6,0.7535
41,3,7,Heuristic,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.2833,7,0.0925
41,3,8,Heuristic,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.1,4,0.0275
41,3,9,MCTS3,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,loss,0.4967,12,0.187
41,3,10,Vanilla,2.1699,18,13.6455,722.5,32,16,4.9919,0.9576,2.7218,1.5597,0.9064,win,0.0767,5,0.7365
38,0,0,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,win,0.19,5,0.7535
38,0,1,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,win,0.3767,11,0.8565
38,0,2,Vanilla,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,win,0.1567,5,0.7485
38,0,3,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.27,7,0.0905
38,0,4,Vanilla,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.32,6,0.0855
38,0,5,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.7867,13,0.243
38,0,6,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.33,8,0.112
38,0,7,Vanilla,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.2967,11,0.1445
38,0,8,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,win,0.2033,7,0.7805
38,0,9,Vanilla,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.11,5,0.0415
38,0,10,Vanilla,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,win,0.0767,7,0.7615
38,0,11,Heuristic,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,win,0.43,11,0.8645
38,0,12,Vanilla,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.3167,7,0.0975
38,0,13,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.45,11,0.1675
38,0,14,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.3767,9,0.1315
38,0,15,Heuristic,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.12,6,0.0555
38,0,16,Heuristic,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.35,7,0.1025
38,0,17,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.1367,4,0.033
38,0,18,MCTS3,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.3567,8,0.116
38,0,19,Vanilla,2.1901,19,14.0585,732.9,50,15,5.0697,1.7882,3.4084,0.8883,0.7065,loss,0.31,7,0.0965
45,6,0,MCTS3,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.5633,11,0.1845
45,6,1,Vanilla,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.1233,6,0.056
45,6,2,Heuristic,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.1367,5,0.0455
45,6,3,Vanilla,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.2467,5,0.062
45,6,4,MCTS3,1.6414,16,21.1557,829.7,32,12,5.7067,2.4882,3.1108,2.3106,2.4035,loss,0.32,5,0.073
